,0,1,2,3,4,5,6,7,8,9,10,11,12,13
193,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0
194,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0
195,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0
196,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0
197,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0
198,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0
199,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0
200,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0
201,21620.0,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0
202,21628.0,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0
203,21663.0,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0
204,21683.0,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0
205,21698.0,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0
206,21687.0,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0
207,21736.0,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0
208,21732.0,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0
209,21712.0,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0
210,21689.0,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0
211,21680.0,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0
212,21665.0,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0
213,21649.0,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0
214,21614.0,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0
215,21590.0,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0
216,21575.0,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0
217,21532.0,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0
218,21450.0,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0
219,21446.0,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0
220,21449.0,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0
221,21443.0,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0
222,21408.0,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0
223,21374.0,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0
224,21340.0,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0
225,21322.0,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0
226,21283.0,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0
227,21253.0,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0
228,21222.0,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0
229,21203.0,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0
230,21169.0,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0
231,21135.0,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0
232,21130.0,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0
233,21104.0,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0
234,21073.0,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0
235,21072.0,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0
236,21106.0,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0
237,21134.0,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0
238,21163.0,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0
239,21225.0,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0
240,21239.0,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0
241,21245.0,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0
242,21243.0,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0
243,21242.0,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0
244,21234.0,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0
245,21211.0,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0
246,21180.0,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0
247,21182.0,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0
248,21202.0,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0
249,21207.0,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0
250,21195.0,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0
251,21186.0,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0
252,21178.0,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0
253,21168.0,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0
254,21146.0,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0
255,21143.0,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0
256,21143.0,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0
257,21143.0,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0
258,21134.0,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0
259,21124.0,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0
260,21113.0,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0
261,21107.0,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0
262,21091.0,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0
263,21095.0,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0
264,21104.0,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0
265,21110.0,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0
266,21110.0,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0
267,21107.0,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0
268,21105.0,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0
269,21105.0,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0
270,21105.0,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0
271,21166.0,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0
272,21181.0,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0
273,21182.0,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0
274,21171.0,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0
275,21138.0,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0
276,21121.0,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0
277,21118.0,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0
278,21127.0,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0
279,21167.0,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0
280,21174.0,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0
281,21182.0,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0
282,21197.0,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0
283,21225.0,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0
284,21226.0,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0
285,21225.0,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0
286,21206.0,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0
287,21218.0,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0
288,21233.0,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0
289,21236.0,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0
290,21233.0,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0
291,21274.0,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0
292,21281.0,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0
293,21280.0,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0
294,21280.0,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0
295,21269.0,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0
296,21269.0,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0
297,21272.0,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0
298,21266.0,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0
299,21256.0,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0
300,21249.0,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0
301,21240.0,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0
302,21229.0,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0
303,21227.0,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0
304,21216.0,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0
305,21205.0,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0
306,21182.0,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0
307,21157.0,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0
308,21144.0,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0
309,21132.0,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0
310,21127.0,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0
311,21135.0,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0
312,21158.0,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0
313,21162.0,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0
314,21196.0,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0
315,21243.0,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0
316,21264.0,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0
317,21275.0,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0
318,21306.0,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0
319,21370.0,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0
320,21406.0,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0
321,21421.0,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0
322,21418.0,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0
323,21437.0,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0
324,21449.0,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0
325,21444.0,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0
326,21412.0,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0
327,21390.0,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0
328,21387.0,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0
329,21381.0,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0
330,21360.0,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0
331,21407.0,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0
332,21427.0,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0
333,21439.0,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0
334,21384.0,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0
335,21361.0,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0
336,21339.0,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0
337,21306.0,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0
338,21262.0,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0
339,21259.0,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0
340,21269.0,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0
341,21272.0,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0
342,21269.0,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0
343,21280.0,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0
344,21297.0,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0
345,21297.0,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0
346,21261.0,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0
347,21268.0,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0
348,21285.0,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0
349,21277.0,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0
350,21274.0,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0
351,21271.0,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0
352,21274.0,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0
353,21269.0,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0
354,21229.0,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0
355,21180.0,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0
356,21164.0,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0
357,21147.0,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0
358,21130.0,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0
359,21100.0,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0
360,21100.0,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0
361,21100.0,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0
362,21090.0,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0
363,21083.0,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0
364,21085.0,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0
365,21093.0,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0
366,21098.0,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0
367,21114.0,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0
368,21143.0,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0
369,21173.0,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0
370,21201.0,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0
371,21277.0,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0
372,21324.0,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0
373,21358.0,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0
374,21402.0,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0
375,21463.0,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0
376,21465.0,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0
377,21451.0,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0
378,21436.0,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0
379,21514.0,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0
380,21514.0,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0
381,21507.0,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0
382,21516.0,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0,21515.0
383,21530.0,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0,21515.0,21499.0
384,21527.0,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0,21515.0,21499.0,21470.0
385,21511.0,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0,21515.0,21499.0,21470.0,21435.0
386,21502.0,21515.0,21518.0,21514.0,21524.0,21567.0,21573.0,21565.0,21526.0,21515.0,21499.0,21470.0,21435.0,21385.0
